Mon Nov 29 15:34:23 2021    output.dat

         47845633 function calls (47038913 primitive calls) in 40.326 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\tkinter\__init__.py:2216(wm_title)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\tkinter\__init__.py:2817(delete)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(can_cast)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\linalg\linalg.py:107(_makearray)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:274(ContextualVersionConflict)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:1388(has_resource)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:1623(EmptyProvider)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\extern\__init__.py:57(install)
        2    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\imp.py:107(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\_structures.py:7(InfinityType)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\_typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\_compat.py:34(__new__)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\_compat.py:25(with_metaclass)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2439(Keyword)
        1    0.000    0.000    0.001    0.001 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4904(makeHTMLTags)
        4    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:161(get_supported_platform)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:287(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:1865(FileMetadata)
        5    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:666(<lambda>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:693(_asStringList)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3914(__str__)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4160(__init__)
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\rcsetup.py:547(_validate_linestyle)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\_structures.py:48(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\requirements.py:82(Requirement)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3523(MatchFirst)
        6    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4383(postParse)
        1    0.000    0.000    0.000    0.000 {built-in method pygame.time.Clock}
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2838(QuotedString)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3444(Or)
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\tkinter\__init__.py:496(__init__)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3046(White)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3151(__init__)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3160(LineEnd)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3591(Each)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3962(Optional)
        6    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4296(postParse)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\markers.py:295(Marker)
        2    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\_layoutgrid.py:80(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:1573(EggProvider)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:3278(PkgResourcesDeprecationWarning)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2606(Word)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2975(CharsNotIn)
        3    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3066(<genexpr>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3104(GoToColumn)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3850(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3923(ZeroOrMore)
        3    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method sys._current_frames}
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\uuid.py:329(node)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\_layoutgrid.py:92(<listcomp>)
        3    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\tkinter\__init__.py:358(__str__)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\linalg\linalg.py:200(_assert_stacked_square)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\plistlib.py:439(InvalidFileException)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\imp.py:114(NullImporter)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\imp.py:133(_HackedGetData)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:183(<genexpr>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3818(NotAny)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\_layoutgrid.py:78(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\_layoutgrid.py:93(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\linalg\linalg.py:102(get_linalg_error_extobj)
        2    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\linalg\linalg.py:112(isComplexType)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\linalg\linalg.py:194(_assert_stacked_2d)
        4    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:2164(register_namespace_handler)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2398(Literal)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3184(__init__)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3203(parseImpl)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4026(SkipTo)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4335(__init__)
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\_layoutgrid.py:95(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\tkinter\__init__.py:725(focus_set)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:923(_ReqExtras)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:1113(__init__)
        4    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:1949(register_finder)
        2    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\imp.py:108(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:314(_ParseResultsWithOffset)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3180(StringStart)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3199(__init__)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3213(WordStart)
        2    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3461(<genexpr>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3792(FollowedBy)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4234(Combine)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4299(Dict)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4390(OnlyOnce)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\markers.py:53(Node)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\_layoutgrid.py:79(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\_layoutgrid.py:96(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\linalg\linalg.py:125(_realType)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:2084(NoDists)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\win32com\__init__.py:76(__PackageSupportBuildPath__)
        1    0.000    0.000    0.000    0.000 <string>:1(error)
        2    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\imp.py:109(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:306(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2364(Token)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2383(NoMatch)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2527(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3130(LineStart)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3195(StringEnd)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3233(WordEnd)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3954(_NullToken)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4278(Group)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4364(Suppress)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\cbook\__init__.py:853(<dictcomp>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:104(PEP440Warning)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:1093(ExtractionError)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:1906(PathMetadata)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:1931(EggMetadata)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:2972(EggInfoDistribution)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:3083(RequirementParseError)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py:34(InvalidSpecifier)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\_compat.py:33(metaclass)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:195(_Constants)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2504(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2545(CloseMatch)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3888(OneOrMore)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\markers.py:34(InvalidMarker)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\markers.py:212(Undefined)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pygame\compat.py:74(get_BytesIO)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\multiarray.py:468(can_cast)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:235(ResolutionError)
        2    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:1996(find_nothing)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:11(com_error)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\imp.py:160(_LoadSourceCompatibility)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\version.py:61(InvalidVersion)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\requirements.py:22(InvalidRequirement)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\requirements.py:62(<lambda>)
        1    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:261(ParseException)
        2    0.000    0.000    0.000    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1363(parseImpl)
