Mon Nov 29 09:44:32 2021    output.dat

         45699553 function calls (44755293 primitive calls) in 48.241 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     6397    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backend_bases.py:1030(get_hatch_linewidth)
       74    0.001    0.000    0.001    0.000 {method '__exit__' of '_io._IOBase' objects}
      937    0.001    0.000    0.040    0.000 D:\Programs\Conda\lib\genericpath.py:39(isdir)
      102    0.001    0.000    0.038    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\offsetbox.py:676(draw)
     3501    0.001    0.000    0.002    0.000 D:\Programs\Conda\lib\sre_parse.py:164(__getitem__)
     3576    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:1511(set_units)
      362    0.001    0.000    0.026    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:2049(<genexpr>)
     1542    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:1336(get_major_locator)
      592    0.001    0.000    0.002    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\figure.py:75(_entry_from_axes)
        1    0.001    0.001   48.670   48.670 c:\Users\Jaen\Documents\RU 20-21\SEM7\Thesis\snake-ai-pytorch-main\main.py:6(main)
     3562    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
     1928    0.001    0.000    0.001    0.000 {built-in method numpy.seterrobj}
    10588    0.001    0.000    0.001    0.000 {method 'bit_length' of 'int' objects}
      200    0.001    0.000    0.213    0.001 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:1116(_gen_axes_spines)
     4768    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\numpy\lib\function_base.py:1148(_diff_dispatcher)
     1081    0.001    0.000    0.033    0.000 <frozen importlib._bootstrap_external>:90(_path_is_mode_type)
      964    0.001    0.000    0.009    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:346(min)
      612    0.001    0.000    0.006    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:2228(get_ticks_position)
      300    0.001    0.000    0.007    0.000 D:\Programs\Conda\lib\site-packages\numpy\lib\function_base.py:1645(extract)
     5326    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:290(get_loc)
      964    0.001    0.000    0.008    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:351(max)
  300/150    0.001    0.000    0.105    0.001 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:3746(get_ylim)
     6397    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backend_bases.py:1011(get_hatch)
     7784    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\torch\_jit_internal.py:881(is_scripting)
      964    0.001    0.000    0.005    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\_ufunc_config.py:438(__exit__)
     6397    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backend_bases.py:792(restore)
     2765    0.001    0.000    0.001    0.000 {method 'get_bitmap_offset' of 'matplotlib.ft2font.FT2Font' objects}
       51    0.001    0.000    0.010    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\patches.py:3782(get_path)
     7008    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\path.py:232(simplify_threshold)
     1832    0.001    0.000    0.015    0.000 D:\Programs\Conda\lib\site-packages\torch\nn\init.py:122(uniform_)
     4368    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:397(<dictcomp>)
      482    0.001    0.000    0.007    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:622(count_overlaps)
     4368    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:392(<dictcomp>)
     1194    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:2632(key)
      200    0.001    0.000    0.005    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:2989(set_axisbelow)
      696    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:2508(get_minpos)
      362    0.001    0.000    0.187    0.001 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:2029(find_on_path)
      792    0.001    0.000    0.006    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:221(__init__)
     2652    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\text.py:828(get_position)
  663/357    0.001    0.000    0.109    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\offsetbox.py:474(<listcomp>)
      392    0.001    0.000    0.012    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:1310(safe_version)
      505    0.001    0.000    0.187    0.000 c:\Users\Jaen\Documents\RU 20-21\SEM7\Thesis\snake-ai-pytorch-main\agents.py:83(__init__)
      671    0.001    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
     1446    0.001    0.000    0.008    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\legend.py:1049(<genexpr>)
      546    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:2241(get_minpos)
      200    0.001    0.000    0.036    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:350(_makeline)
     1209    0.001    0.000    0.011    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\_api\deprecation.py:327(wrapper)
      150    0.001    0.000    0.004    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:2676(<listcomp>)
     4374    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\fromnumeric.py:2333(_all_dispatcher)
      392    0.001    0.000    0.003    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\cbook\__init__.py:687(remove)
     1224    0.001    0.000    0.003    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\offsetbox.py:318(get_visible_children)
     3855    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:2086(get_matrix)
      396    0.001    0.000    0.055    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:1099(_gen_axes_patch)
      600    0.001    0.000    0.006    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\artist.py:1074(set_label)
      411    0.001    0.000    0.150    0.000 c:\Users\Jaen\Documents\RU 20-21\SEM7\Thesis\snake-ai-pytorch-main\agents.py:89(__init__)
       51    0.001    0.000    7.836    0.154 D:\Programs\Conda\lib\site-packages\matplotlib\figure.py:2766(draw)
      459    0.001    0.000    0.020    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\text.py:223(_get_xy_display)
     2860    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\version.py:282(<genexpr>)
       51    0.001    0.000    0.390    0.008 D:\Programs\Conda\lib\site-packages\matplotlib\legend.py:591(draw)
     3632    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\artist.py:650(get_sketch_params)
     4368    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:379(<dictcomp>)
     4768    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\scale.py:89(__init__)
      608    0.001    0.000    0.001    0.000 c:\Users\Jaen\Documents\RU 20-21\SEM7\Thesis\snake-ai-pytorch-main\population.py:166(remove_agent)
      250    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\rcsetup.py:137(validate_bool)
      612    0.001    0.000    0.017    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1577(transform_path_affine)
      966    0.001    0.000    0.004    0.000 {method 'all' of 'numpy.ndarray' objects}
      150    0.001    0.000    0.006    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:3293(set_xlabel)
       51    0.001    0.000    0.010    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backends\backend_agg.py:411(get_renderer)
     1377    0.001    0.000    0.045    0.000 <frozen importlib._bootstrap_external>:80(_path_stat)
      555    0.001    0.000    0.002    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\figure.py:69(as_list)
      392    0.001    0.000    0.005    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\figure.py:78(remove)
     1658    0.001    0.000    0.009    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:2041(<genexpr>)
      964    0.001    0.000    0.005    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\_ufunc_config.py:433(__enter__)
     1635    0.001    0.000    0.002    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1850(inverted)
      408    0.001    0.000    0.002    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\ticker.py:771(get_offset)
      200    0.001    0.000    0.076    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_subplots.py:69(set_subplotspec)
     3632    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backend_bases.py:996(set_snap)
  563/108    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\sre_parse.py:174(getwidth)
     3328    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\version.py:84(<lambda>)
      610    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\numpy\ma\core.py:588(filled)
      612    0.001    0.000    0.023    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1568(transform_path)
   500/50    0.001    0.000    0.003    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\offsetbox.py:206(set_figure)
     3264    0.001    0.000    0.001    0.000 {built-in method math.floor}
       51    0.001    0.000    0.271    0.005 D:\Programs\Conda\lib\site-packages\matplotlib\backends\_backend_tk.py:70(blit)
      204    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:2893(<listcomp>)
      200    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\spines.py:539(from_dict)
     1084    0.001    0.000    0.040    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\packaging\version.py:107(__init__)
  804/604    0.001    0.000    0.009    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:2355(__eq__)
   102/51    0.001    0.000    0.003    0.000 D:\Programs\Conda\lib\inspect.py:2244(_signature_from_callable)
       51    0.001    0.000    7.848    0.154 D:\Programs\Conda\lib\site-packages\matplotlib\backends\backend_agg.py:399(draw)
      396    0.001    0.000    0.004    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:3275(set_axis_on)
     1488    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\figure.py:104(__call__)
     3132    0.001    0.000    0.001    0.000 {method 'setdefault' of 'dict' objects}
     1104    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\_collections_abc.py:717(__init__)
      659    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:2391(transform_path_non_affine)
     2550    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\image.py:124(<genexpr>)
      600    0.001    0.000    0.001    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
      689    0.001    0.000    0.003    0.000 D:\Programs\Conda\lib\ntpath.py:203(splitext)
      200    0.001    0.000    0.002    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:1565(set_box_aspect)
      400    0.001    0.000    0.004    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1677(__init__)
      335    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1144(__init__)
     1248    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\patches.py:313(set_antialiased)
     5664    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
      600    0.001    0.000    0.002    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\fromnumeric.py:1705(ravel)
      816    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\ticker.py:1884(__call__)
      396    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\cbook\__init__.py:2139(__init__)
     2765    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\text.py:536(get_wrap)
      150    0.001    0.000    0.003    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:2682(<listcomp>)
  800/400    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:2368(<lambda>)
      708    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\_collections_abc.py:698(values)
      300    0.001    0.000    0.004    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:960(get_inverted)
      200    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:323(_getdefaults)
   179/28    0.001    0.000    0.016    0.001 D:\Programs\Conda\lib\sre_parse.py:435(_parse_sub)
      250    0.001    0.000    0.019    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\legend.py:549(_set_artist_props)
      300    0.001    0.000    0.003    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\ticker.py:2283(view_limits)
      300    0.001    0.000    0.009    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:1548(set_label_text)
      100    0.001    0.000    0.017    0.000 {built-in method builtins.print}
      344    0.001    0.000    0.050    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:2024(<listcomp>)
     1442    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:2359(<listcomp>)
       52    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:386(size)
      102    0.001    0.000    0.132    0.001 D:\Programs\Conda\lib\site-packages\matplotlib\legend.py:574(_findoffset)
     2818    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\text.py:247(get_transform_rotates_text)
      400    0.001    0.000    0.002    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1686(_init)
      200    0.001    0.000    0.004    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\cbook\__init__.py:1661(index_of)
     3856    0.001    0.000    0.001    0.000 {built-in method numpy.geterrobj}
      500    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\offsetbox.py:218(axes)
     3555    0.001    0.000    0.001    0.000 {method 'add' of 'set' objects}
     2765    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\text.py:735(get_color)
      450    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:398(parent)
      200    0.001    0.000    0.014    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1375(contains_branch_seperately)
     3264    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\fromnumeric.py:3071(_ndim_dispatcher)
      400    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\numpy\ma\core.py:672(getdata)
     1104    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\spines.py:582(__iter__)
      150    0.001    0.000    0.024    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:3714(set_ybound)
     1542    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:738(get_scale)
      400    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:2224(_unit_change_handler)
      365    0.001    0.000    0.024    0.000 D:\Programs\Conda\lib\site-packages\pkg_resources\__init__.py:2760(_get_metadata)
     1146    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\font_manager.py:1122(_expand_aliases)
        4    0.001    0.000    0.001    0.000 D:\Programs\Conda\lib\site-packages\numpy\linalg\linalg.py:477(inv)
